CaseID,CompleteTimestamp,ActivityID,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,time_idx
,,,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,
21E26001E,2021-06-06 16:27:00,['Start adjustment'],0.4587651764353116,0.4472225253780683,0.4780489151676496,0.016808030986999234,1.376295529305935,1.9571219013796914,1.8750103652477261,2.0875179072221126,0.11418584133076157,5.871365704139074,0.43805561612049737,0.4258717839916547,0.45454764217138294,0.014815418041297962,1.3141668483614921,96.23312242296008,93.89097696940101,100.27673784891765,3.5164947821405423,288.6993672688802,0.055607863908840545,0.055400461641450724,0.05581526613483826,0.0002074022466937742,0.16682359172652164,16
21E26001E,2021-06-06 16:28:00,['Start adjustment'],0.4842545092105865,0.4842545092105865,0.4842545092105865,,0.4842545092105865,2.3427144050598145,2.3427144050598145,2.3427144050598145,,2.3427144050598145,0.4702980637550354,0.4702980637550354,0.4702980637550354,,0.4702980637550354,102.63096809387203,102.63096809387203,102.63096809387203,,102.63096809387203,0.05519305939475695,0.05519305939475695,0.05519305939475695,,0.05519305939475695,17
21E26001E,2021-06-07 07:42:00,['Pump stop'],0.4582299769446224,0.06801396606591271,0.485891678929329,0.013476983991940477,418.8221989273849,2.228754360875472,0.6774388000369072,2.3712553302447,0.05565755079473568,2037.0814858401816,0.4504446244488756,0.06416040738906002,0.47779288838307055,0.013397103935607774,411.7063867462723,98.08018191916818,46.41528997868299,102.45611979166667,1.9186964085736145,89645.28627411972,0.052506812920020844,0.047533501498401166,0.058397520581881204,0.0018442575826108875,47.99122700889905,18
21E26001E,2021-06-07 08:50:00,['Pump start'],0.08579414925213626,-0.0042735040187835,0.8743882695833842,0.17698729755368134,5.834002149145266,0.5180932437854323,-0.006333740629876608,2.504288677374522,0.7461278813710438,35.2303405774094,0.09465938211030764,-0.0213674306869507,1.1575853432218233,0.20075453387365821,6.4368379835009195,46.52018836775074,0.0,294.03229471842457,73.76090588503355,3163.3728090070504,0.6507413760838259,-0.5088420053323109,2.200118664900462,0.8722023879794122,44.25041357370016,19
21E26001E,2021-06-07 08:52:00,['Start adjustment'],0.4789173357188702,0.4561709384123484,0.5016637330253919,0.03216826356600992,0.9578346714377404,2.009036123752594,1.8794434189796447,2.1386288285255435,0.18327176067451761,4.018072247505188,0.4717852917810281,0.4514402056733767,0.4921303778886795,0.028772296701089054,0.9435705835620563,101.95347887674967,97.39042561848957,106.51653213500977,6.453131803662171,203.90695775349934,0.043341576618452865,0.04324628648658593,0.0434368667503198,0.00013476059684653578,0.08668315323690573,20
21E26001E,2021-06-07 08:53:00,['Start adjustment'],0.4946050559480985,0.4946050559480985,0.4946050559480985,,0.4946050559480985,2.3833145896593733,2.3833145896593733,2.3833145896593733,,2.3833145896593733,0.48998171091079706,0.48998171091079706,0.48998171091079706,,0.48998171091079706,104.31711133321124,104.31711133321124,104.31711133321124,,104.31711133321124,0.04326996604601542,0.04326996604601542,0.04326996604601542,,0.04326996604601542,21
21E27001E,2021-05-30 17:19:00,['Pump start'],0.017923487995638848,-0.027884315015156372,0.5747458299001058,0.06612654006066225,33.53484603984028,0.2229035032562225,-0.0064102113246917,2.73677179813385,0.5232634509357769,417.0524545923923,0.06648445716748272,-0.21458312819401423,2.7390017827351887,0.30242009837225037,124.39241936036017,15.981616399749225,0.0,298.57668151855484,52.562449390097136,29901.6042839308,0.19677074852400206,-0.6445308268070221,2.214976847171784,0.5593286869236488,368.1580704884079,0
21E27001E,2021-05-30 17:21:00,['Start adjustment'],0.1672699158390363,0.15333597734570503,0.18120385433236758,0.019705564794541615,0.3345398316780726,1.3933721065521238,1.3210175156593322,1.4657266974449152,0.10232484374054249,2.7867442131042477,0.42888098607460656,0.40902991642554604,0.44873205572366714,0.028073651925314372,0.8577619721492131,200.2097412109375,187.3209576924642,213.0985247294108,18.227492454315765,400.419482421875,0.026158409565687178,0.02594675794243813,0.02637006118893623,0.0002993205960970881,0.052316819131374356,1
21E27001E,2021-05-30 17:22:00,['Start adjustment'],0.19809667517741525,0.19809667517741525,0.19809667517741525,,0.19809667517741525,1.5728534340858464,1.5728534340858464,1.5728534340858464,,1.5728534340858464,0.47197481989860535,0.47197481989860535,0.47197481989860535,,0.47197481989860535,224.86762746175134,224.86762746175134,224.86762746175134,,224.86762746175134,0.025523454851160452,0.025523454851160452,0.025523454851160452,,0.025523454851160452,2
21E27001E,2021-05-30 17:25:00,['Start adjustment'],0.1954679618279139,0.19400928169488904,0.1969266417125861,0.0014586800088485527,0.5864038854837417,1.550831756989161,1.5380855699380238,1.5675266047318774,0.015112497258102034,4.652495270967483,0.4722283048762215,0.46852035969495776,0.475415882964929,0.0034770888290264466,1.4166849146286646,222.46449093288848,221.71725692749027,223.94742609659835,1.284272469714221,667.3934727986655,0.024744791889356244,0.02440440934151411,0.025100227383275827,0.0003481531706009388,0.07423437566806873,3
